t_s z_m c_kg_per_m3 X_kg_per_kg
5.789473684210525789e+03 2.500000000000000000e-01 2.412341807864593068e-03 8.856083817922634840e-03
5.789473684210525789e+03 2.600000000000000089e-01 2.194601988124495438e-03 7.968659472804251812e-03
5.789473684210525789e+03 2.700000000000000178e-01 1.990122816598526197e-03 7.148375411526885700e-03
5.789473684210525789e+03 2.800000000000000266e-01 1.799086576312339952e-03 6.393659069763186868e-03
5.789473684210525789e+03 2.899999999999999800e-01 1.621481543912626447e-03 5.702318956354563741e-03
5.789473684210525789e+03 2.999999999999999889e-01 1.457129534262558822e-03 5.071678490738821578e-03
5.789473684210525789e+03 3.099999999999999978e-01 1.305712875262240395e-03 4.498697695192018821e-03
5.789473684210525789e+03 3.200000000000000067e-01 1.166800153218993438e-03 3.980081741225155803e-03
5.789473684210525789e+03 3.300000000000000155e-01 1.039870243609835243e-03 3.512375980173523815e-03
5.789473684210525789e+03 3.400000000000000244e-01 9.243342957296441864e-04 3.092047587123353952e-03
5.789473684210525789e+03 3.500000000000000333e-01 8.195554712741418045e-04 2.715554327552726927e-03
5.789473684210525789e+03 3.599999999999999867e-01 7.248663464146586858e-04 2.379401231878891694e-03
5.789473684210525789e+03 3.699999999999999956e-01 6.395839753625617592e-04 2.080186149568999908e-03
5.789473684210525789e+03 3.800000000000000044e-01 5.630226824150264420e-04 1.814635266422174025e-03
5.789473684210525789e+03 3.900000000000000133e-01 4.945047010369556933e-04 1.579629720085418089e-03
5.789473684210525789e+03 4.000000000000000222e-01 4.333688148848653708e-04 1.372224452638779986e-03
5.789473684210525789e+03 4.100000000000000311e-01 3.789771790882708654e-04 1.189660406567596800e-03
5.789473684210525789e+03 4.199999999999999845e-01 3.307205127846358844e-04 1.029371111505385933e-03
5.789473684210525789e+03 4.299999999999999933e-01 2.880218579308225341e-04 8.889846321359113224e-04
5.789473684210525789e+03 4.400000000000000022e-01 2.503390966758297525e-04 7.663217594916106991e-04
5.789473684210525789e+03 4.500000000000000111e-01 2.171664117498084575e-04 6.593912341414194175e-04
5.789473684210525789e+03 4.600000000000000200e-01 1.880348628497002274e-04 5.663826947834329746e-04
5.789473684210525789e+03 4.700000000000000289e-01 1.625122381041390718e-04 4.856579528517953660e-04
5.789473684210525789e+03 4.799999999999999822e-01 1.402023243867765517e-04 4.157411053151099478e-04
5.789473684210525789e+03 4.899999999999999911e-01 1.207437243274539517e-04 3.553079155325076805e-04
5.789473684210525789e+03 5.000000000000000000e-01 1.038083319766529609e-04 3.031748168719093834e-04
5.789473684210525789e+03 5.100000000000000089e-01 8.909956368691322227e-05 2.582878263174889907e-04
5.789473684210525789e+03 5.200000000000000178e-01 7.635042622881240272e-05 2.197115956499753452e-04
5.789473684210525789e+03 5.300000000000000266e-01 6.532149069048135055e-05 1.866187758346675278e-04
5.789473684210525789e+03 5.400000000000000355e-01 5.579882845898515335e-05 1.582798256488002176e-04
5.789473684210525789e+03 5.500000000000000444e-01 4.759195461668640491e-05 1.340533578299132412e-04
5.789473684210525789e+03 5.600000000000000533e-01 4.053181441657555573e-05 1.133770845484973627e-04
5.789473684210525789e+03 5.700000000000000622e-01 3.446884009538047754e-05 9.575939817293782023e-05
5.789473684210525789e+03 5.799999999999999600e-01 2.927109807908908533e-05 8.077160246025220762e-05
5.789473684210525789e+03 5.899999999999999689e-01 2.482254054840532650e-05 6.804079284054623234e-05
5.789473684210525789e+03 5.999999999999999778e-01 2.102137026477943267e-05 5.724337176296242222e-05
5.789473684210525789e+03 6.099999999999999867e-01 1.777852340765212136e-05 4.809917557288044765e-05
5.789473684210525789e+03 6.199999999999999956e-01 1.501627183550586006e-05 4.036618257854065095e-05
5.789473684210525789e+03 6.300000000000000044e-01 1.266694355443455165e-05 3.383576737585179033e-05
5.789473684210525789e+03 6.400000000000000133e-01 1.067175816023783234e-05 2.832846372115806473e-05
5.789473684210525789e+03 6.500000000000000222e-01 8.979772522145938737e-06 2.369019691301800444e-05
5.789473684210525789e+03 6.600000000000000311e-01 7.546930914544208315e-06 1.978894645462451286e-05
5.789473684210525789e+03 6.700000000000000400e-01 6.335213102162913464e-06 1.651180045327476720e-05
5.789473684210525789e+03 6.800000000000000488e-01 5.311873477263011510e-06 1.376236454912713688e-05
5.789473684210525789e+03 6.900000000000000577e-01 4.448764175825638415e-06 1.145848996693102885e-05
5.789473684210525789e+03 7.000000000000000666e-01 3.721735113019411540e-06 9.530287399498207598e-06
5.789473684210525789e+03 7.099999999999999645e-01 3.110104033052254099e-06 7.918395737661152798e-06
5.789473684210525789e+03 7.199999999999999734e-01 2.596189928471683121e-06 6.572477060855103025e-06
5.789473684210525789e+03 7.299999999999999822e-01 2.164903518727085531e-06 5.449911719338575120e-06
5.789473684210525789e+03 7.399999999999999911e-01 1.803388862446151317e-06 4.514669715674977360e-06
5.789473684210525789e+03 7.500000000000000000e-01 1.500710592260318397e-06 3.736336886814001512e-06
5.789473684210525789e+03 7.600000000000000089e-01 1.247581689116756389e-06 3.089276568761566824e-06
5.789473684210525789e+03 7.700000000000000178e-01 1.036127142337470112e-06 2.551909473339018617e-06
5.789473684210525789e+03 7.800000000000000266e-01 8.596792627109517596e-07 2.106096408909353965e-06
5.789473684210525789e+03 7.900000000000000355e-01 7.126008215984211295e-07 1.736610228542747019e-06
5.789473684210525789e+03 8.000000000000000444e-01 5.901325744291349202e-07 1.430684989149447518e-06
5.789473684210525789e+03 8.100000000000000533e-01 4.882620887428596042e-07 1.177631756546359499e-06
5.789473684210525789e+03 8.200000000000000622e-01 4.036111331482327571e-07 9.685117998422347664e-07
5.789473684210525789e+03 8.300000000000000711e-01 3.333391932966847544e-07 7.958590913859444402e-07
5.789473684210525789e+03 8.399999999999999689e-01 2.750609641335849099e-07 6.534450744923472076e-07
5.789473684210525789e+03 8.499999999999999778e-01 2.267759248089067312e-07 5.360795896030508355e-07
5.789473684210525789e+03 8.599999999999999867e-01 1.868083346875233636e-07 4.394426701082876238e-07
5.789473684210525789e+03 8.699999999999999956e-01 1.537561971879911975e-07 3.599426413907062063e-07
5.789473684210525789e+03 8.800000000000000044e-01 1.264479241981561688e-07 2.945965901518518540e-07
5.789473684210525789e+03 8.900000000000000133e-01 1.039055991850057653e-07 2.409298247459702411e-07
5.789473684210525789e+03 9.000000000000000222e-01 8.531388350520692965e-08 1.968914295613803043e-07
5.789473684210525789e+03 9.100000000000000311e-01 6.999373950154376317e-08 1.607834353659507456e-07
5.789473684210525789e+03 9.200000000000000400e-01 5.738025736975191177e-08 1.312014902639974209e-07
5.789473684210525789e+03 9.300000000000000488e-01 4.700397206373394813e-08 1.069852291640205964e-07
5.789473684210525789e+03 9.400000000000000577e-01 3.847514315000111228e-08 8.717680947153922729e-08
5.789473684210525789e+03 9.500000000000000666e-01 3.147054586620920565e-08 7.098631246148776094e-08
5.789473684210525789e+03 9.599999999999999645e-01 2.572238643399640624e-08 5.776290714363598852e-08
5.789473684210525789e+03 9.699999999999999734e-01 2.100900286161968215e-08 4.697082436488421874e-08
5.789473684210525789e+03 9.799999999999999822e-01 1.714694564616505634e-08 3.816907067149766250e-08
5.789473684210525789e+03 9.899999999999999911e-01 1.398248457554665978e-08 3.099029801262675713e-08
5.789473684210525789e+03 1.000000000000000000e+00 1.135877698567334699e-08 2.506414674065095484e-08
5.864661654135337812e+03 0.000000000000000000e+00 7.300000000000000065e-03 3.441949999999999871e-02
5.864661654135337812e+03 1.000000000000000021e-02 7.291175897224324784e-03 3.429384525660413019e-02
5.864661654135337812e+03 2.000000000000000042e-02 7.271204627909617392e-03 3.408259567699188641e-02
5.864661654135337812e+03 2.999999999999999889e-02 7.236312846345916046e-03 3.375957363956814256e-02
5.864661654135337812e+03 4.000000000000000083e-02 7.183141731591445936e-03 3.331322958108260540e-02
5.864661654135337812e+03 5.000000000000000278e-02 7.108950497668597469e-03 3.273721180202145836e-02
5.864661654135337812e+03 5.999999999999999778e-02 7.011750703609184558e-03 3.203024420004276646e-02
5.864661654135337812e+03 7.000000000000000666e-02 6.890374778399528319e-03 3.119572682523459595e-02
5.864661654135337812e+03 8.000000000000000167e-02 6.744486323610674773e-03 3.024114150014153846e-02
5.864661654135337812e+03 8.999999999999999667e-02 6.574542190283016833e-03 2.917733753005968475e-02
5.864661654135337812e+03 1.000000000000000056e-01 6.381717379655693460e-03 2.801776215746060172e-02
5.864661654135337812e+03 1.100000000000000006e-01 6.167803810510409136e-03 2.677768855101402695e-02
5.864661654135337812e+03 1.199999999999999956e-01 5.935093231813490071e-03 2.547348201041782154e-02
5.864661654135337812e+03 1.300000000000000044e-01 5.686253304627177270e-03 2.412193358906771293e-02
5.864661654135337812e+03 1.400000000000000133e-01 5.424204353911968486e-03 2.273968005161984898e-02
5.864661654135337812e+03 1.499999999999999944e-01 5.152002673909524683e-03 2.134272030605832357e-02
5.864661654135337812e+03 1.600000000000000033e-01 4.872734690438726250e-03 1.994603130104051839e-02
5.864661654135337812e+03 1.700000000000000122e-01 4.589424829630844860e-03 1.856328084037138157e-02
5.864661654135337812e+03 1.799999999999999933e-01 4.304958671269360632e-03 1.720663072389014281e-02
5.864661654135337812e+03 1.900000000000000022e-01 4.022021904365949939e-03 1.588662090605112362e-02
5.864661654135337812e+03 2.000000000000000111e-01 3.743054760155888755e-03 1.461212376870813824e-02
5.864661654135337812e+03 2.099999999999999922e-01 3.470220965288417763e-03 1.339035692361259869e-02
5.864661654135337812e+03 2.200000000000000011e-01 3.205389817294981153e-03 1.222694299047771480e-02
5.864661654135337812e+03 2.300000000000000100e-01 2.950129710976977931e-03 1.112600535268090142e-02
5.864661654135337812e+03 2.399999999999999911e-01 2.705711310825989913e-03 1.009028981207004544e-02
5.864661654135337812e+03 2.500000000000000000e-01 2.473118543211834299e-03 9.121303209587053318e-03
5.864661654135337812e+03 2.600000000000000089e-01 2.253065646399207440e-03 8.219461337894995792e-03
5.864661654135337812e+03 2.700000000000000178e-01 2.046018642484010146e-03 7.384239758669813511e-03
5.864661654135337812e+03 2.800000000000000266e-01 1.852219762180307367e-03 6.614322385578294723e-03
5.864661654135337812e+03 2.899999999999999800e-01 1.671713543523430275e-03 5.907743858350964980e-03
5.864661654135337812e+03 2.999999999999999889e-01 1.504373524853283919e-03 5.262022784099465791e-03
5.864661654135337812e+03 3.099999999999999978e-01 1.349928649969149705e-03 4.674283842600907013e-03
5.864661654135337812e+03 3.200000000000000067e-01 1.207988691053159475e-03 4.141367536456651635e-03
5.864661654135337812e+03 3.300000000000000155e-01 1.078068167301497043e-03 3.659927016359805756e-03
5.864661654135337812e+03 3.400000000000000244e-01 9.596083907422716872e-04 3.226511933240544788e-03
5.864661654135337812e+03 3.500000000000000333e-01 8.519974037243161933e-04 2.837639673553324967e-03
5.864661654135337812e+03 3.599999999999999867e-01 7.545876846313819995e-04 2.489854634357930013e-03
5.864661654135337812e+03 3.699999999999999956e-01 6.667115901070073741e-04 2.179776405061901578e-03
5.864661654135337812e+03 3.800000000000000044e-01 5.876945747669933733e-04 1.904137856778579697e-03
5.864661654135337812e+03 3.900000000000000133e-01 5.168662847893977334e-04 1.659814211720049603e-03
5.864661654135337812e+03 4.000000000000000222e-01 4.535696619278966842e-04 1.443844186421143396e-03
5.864661654135337812e+03 4.100000000000000311e-01 3.971682215196391014e-04 1.253444285168004921e-03
5.864661654135337812e+03 4.199999999999999845e-01 3.470516840663026483e-04 1.086017273688321674e-03
5.864661654135337812e+03 4.299999999999999933e-01 3.026401469710580613e-04 9.391557964340150949e-04
5.864661654135337812e+03 4.400000000000000022e-01 2.633869828722335276e-04 8.106420207474852001e-04
5.864661654135337812e+03 4.500000000000000111e-01 2.287806453928004969e-04 6.984441036430203776e-04
5.864661654135337812e+03 4.600000000000000200e-01 1.983455534807239255e-04 6.007101864630012486e-04
5.864661654135337812e+03 4.700000000000000289e-01 1.716422130936155418e-04 5.157605328392255231e-04
5.864661654135337812e+03 4.799999999999999822e-01 1.482667208206753717e-04 4.420783388468325827e-04
5.864661654135337812e+03 4.899999999999999911e-01 1.278497789812410861e-04 3.782996628536708416e-04
5.864661654135337812e+03 5.000000000000000000e-01 1.100553364624948580e-04 3.232028475736738161e-04
5.864661654135337812e+03 5.100000000000000089e-01 9.457895457352360753e-05 2.756977389430170593e-04
5.864661654135337812e+03 5.200000000000000178e-01 8.114598287876658540e-05 2.348149459576425314e-04
5.864661654135337812e+03 5.300000000000000266e-01 6.950961659646492778e-05 1.996953325314168766e-04
5.864661654135337812e+03 5.400000000000000355e-01 5.944889487798972759e-05 1.695798865146700199e-04
5.864661654135337812e+03 5.500000000000000444e-01 5.076668821611990439e-05 1.438000718479603328e-04
5.864661654135337812e+03 5.600000000000000533e-01 4.328771339821031180e-05 1.217687369024067067e-04
5.864661654135337812e+03 5.700000000000000622e-01 3.685660581107620464e-05 1.029716247994824023e-04
5.864661654135337812e+03 5.799999999999999600e-01 3.133607147139728141e-05 8.695950930559564118e-05
5.864661654135337812e+03 5.899999999999999689e-01 2.660513482750297986e-05 7.334096215488275679e-05
5.864661654135337812e+03 5.999999999999999778e-01 2.255749306883156048e-05 6.177574378091788855e-05
5.864661654135337812e+03 6.099999999999999867e-01 1.909998329248903536e-05 5.196879888058377736e-05
5.864661654135337812e+03 6.199999999999999956e-01 1.615116531284703803e-05 4.366483047885646101e-05
5.864661654135337812e+03 6.300000000000000044e-01 1.364002006107590822e-05 3.664342074634962068e-05
5.864661654135337812e+03 6.400000000000000133e-01 1.150476131134296396e-05 3.071466332594675994e-05
5.864661654135337812e+03 6.500000000000000222e-01 9.691756799017086130e-06 2.571526998381184397e-05
5.864661654135337812e+03 6.600000000000000311e-01 8.154553580341289469e-06 2.150511369431847768e-05
5.864661654135337812e+03 6.700000000000000400e-01 6.853001647025975973e-06 1.796417052382290585e-05
5.864661654135337812e+03 6.800000000000000488e-01 5.752469285405606650e-06 1.498982366219723385e-05
5.864661654135337812e+03 6.900000000000000577e-01 4.823143398482709379e-06 1.249449446889882247e-05
5.864661654135337812e+03 7.000000000000000666e-01 4.039407938359958108e-06 1.040356729112454756e-05
5.864661654135337812e+03 7.099999999999999645e-01 3.379293681518107434e-06 8.653576944113821581e-06
5.864661654135337812e+03 7.199999999999999734e-01 2.823992782156857218e-06 7.190630012667834920e-06
5.864661654135337812e+03 7.299999999999999822e-01 2.357431827524641637e-06 5.969033455471842946e-06
5.864661654135337812e+03 7.399999999999999911e-01 1.965897467456145789e-06 4.950106305793285051e-06
5.864661654135337812e+03 7.500000000000000000e-01 1.637709076694133444e-06 4.101152515416777927e-06
5.864661654135337812e+03 7.600000000000000089e-01 1.362933315703584474e-06 3.394575148271617342e-06
5.864661654135337812e+03 7.700000000000000178e-01 1.133135869942524468e-06 2.807114171892311130e-06
5.864661654135337812e+03 7.800000000000000266e-01 9.411660583891236508e-07 2.319192003111580143e-06
5.864661654135337812e+03 7.900000000000000355e-01 7.809704016024028540e-07 1.914352730616712502e-06
5.864661654135337812e+03 8.000000000000000444e-01 6.474316219485661233e-07 1.578782557999355482e-06
5.864661654135337812e+03 8.100000000000000533e-01 5.362299098720798361e-07 1.300900487612970085e-06
5.864661654135337812e+03 8.200000000000000622e-01 4.437236276875159773e-07 1.071009601902585168e-06
5.864661654135337812e+03 8.300000000000000711e-01 3.668469349217051763e-07 8.810005010647829113e-07
5.864661654135337812e+03 8.399999999999999689e-01 3.030221062525341242e-07 7.240995316009324725e-07
5.864661654135337812e+03 8.499999999999999778e-01 2.500845747669929880e-07 5.946553981429498210e-07
5.864661654135337812e+03 8.599999999999999867e-01 2.062189703074313747e-07 4.879585999467149443e-07
5.864661654135337812e+03 8.699999999999999956e-01 1.699046361719554322e-07 4.000888829006354145e-07
5.864661654135337812e+03 8.800000000000000044e-01 1.398692987157064336e-07 3.277865569144581460e-07
5.864661654135337812e+03 8.900000000000000133e-01 1.150497349560647909e-07 2.683441059690737663e-07
5.864661654135337812e+03 9.000000000000000222e-01 9.455843469249687298e-08 2.195150223265445859e-07
5.864661654135337812e+03 9.100000000000000311e-01 7.765538751320339636e-08 1.794372353106540445e-07
5.864661654135337812e+03 9.200000000000000400e-01 6.372424296123636114e-08 1.465688859945991364e-07
5.864661654135337812e+03 9.300000000000000488e-01 5.225219560816017623e-08 1.196345288048207235e-07
5.864661654135337812e+03 9.400000000000000577e-01 4.281303729455563743e-08 9.758012559768212539e-08
5.864661654135337812e+03 9.500000000000000666e-01 3.505289767796608406e-08 7.953544264580987374e-08
5.864661654135337812e+03 9.599999999999999645e-01 2.867826217582899963e-08 6.478266984860534035e-08
5.864661654135337812e+03 9.699999999999999734e-01 2.344590654103283223e-08 5.273024047496711443e-08
5.864661654135337812e+03 9.799999999999999822e-01 1.915431021471639371e-08 4.289068951459139521e-08
5.864661654135337812e+03 9.899999999999999911e-01 1.563438940906580815e-08 3.485745756936166620e-08
5.864661654135337812e+03 1.000000000000000000e+00 1.271319840363380589e-08 2.821963691158700272e-08
5.939849624060149836e+03 0.000000000000000000e+00 7.300000000000000065e-03 3.441949999999999871e-02
5.939849624060149836e+03 1.000000000000000021e-02 7.291762774439317606e-03 3.430235405407452975e-02
5.939849624060149836e+03 2.000000000000000042e-02 7.272973474265422358e-03 3.410304726997429037e-02
5.939849624060149836e+03 2.999999999999999889e-02 7.239950491086095605e-03 3.379625751890696223e-02
5.939849624060149836e+03 4.000000000000000083e-02 7.189372020953307095e-03 3.337001683740041524e-02
5.939849624060149836e+03 5.000000000000000278e-02 7.118481207350176379e-03 3.281731502627441982e-02
5.939849624060149836e+03 5.999999999999999778e-02 7.025226224299813832e-03 3.213605402740762201e-02
5.939849624060149836e+03 7.000000000000000666e-02 6.908337488615268543e-03 3.132872252181247846e-02
5.939849624060149836e+03 8.000000000000000167e-02 6.767348211285619496e-03 3.040186803225020454e-02
5.939849624060149836e+03 8.999999999999999667e-02 6.602567147954993901e-03 2.936543850890118226e-02
5.939849624060149836e+03 1.000000000000000056e-01 6.415013711911408956e-03 2.823205659170320916e-02
5.939849624060149836e+03 1.100000000000000006e-01 6.206325858843693595e-03 2.701627911781305860e-02
5.939849624060149836e+03 1.199999999999999956e-01 5.978650621788417045e-03 2.573388323595149005e-02
5.939849624060149836e+03 1.300000000000000044e-01 5.734526120837740194e-03 2.440120961197202870e-02
5.939849624060149836e+03 1.400000000000000133e-01 5.476762511125772386e-03 2.303458327253508214e-02
5.939849624060149836e+03 1.499999999999999944e-01 5.208327838249210938e-03 2.164982400031996088e-02
5.939849624060149836e+03 1.600000000000000033e-01 4.932243275052868720e-03 2.026185103543060029e-02
5.939849624060149836e+03 1.700000000000000122e-01 4.651490812021770449e-03 1.888438118002386604e-02
5.939849624060149836e+03 1.799999999999999933e-01 4.368935226792475431e-03 1.752971517202111390e-02
5.939849624060149836e+03 1.900000000000000022e-01 4.087261100770077198e-03 1.620860424909887146e-02
5.939849624060149836e+03 2.000000000000000111e-01 3.808924795429850883e-03 1.493018698946530290e-02
5.939849624060149836e+03 2.099999999999999922e-01 3.536120644655634231e-03 1.370198560005934409e-02
5.939849624060149836e+03 2.200000000000000011e-01 3.270760148459359116e-03 1.252995063592382725e-02
5.939849624060149836e+03 2.300000000000000100e-01 3.014462646720710709e-03 1.141854349896686931e-02
5.939849624060149836e+03 2.399999999999999911e-01 2.768555784578709527e-03 1.037084682145177766e-02
5.939849624060149836e+03 2.500000000000000000e-01 2.534084028021680278e-03 9.388693853137168588e-03
5.939849624060149836e+03 2.600000000000000089e-01 2.311823523938619229e-03 8.472809128410417265e-03
5.939849624060149836e+03 2.700000000000000178e-01 2.102301700194937183e-03 7.622953901397904256e-03
5.939849624060149836e+03 2.800000000000000266e-01 1.905820147626066663e-03 6.838071034532458743e-03
5.939849624060149836e+03 2.899999999999999800e-01 1.722479499698952423e-03 6.116425159895584607e-03
5.939849624060149836e+03 2.999999999999999889e-01 1.552205212616324147e-03 5.455734969421981335e-03
5.939849624060149836e+03 3.099999999999999978e-01 1.394773337512624596e-03 4.853295409651723659e-03
5.939849624060149836e+03 3.200000000000000067e-01 1.249835558589156405e-03 4.306088349647141551e-03
5.939849624060149836e+03 3.300000000000000155e-01 1.116942940503884733e-03 3.810880955608188930e-03
5.939849624060149836e+03 3.400000000000000244e-01 9.955679811178487926e-04 3.364311547247471768e-03
5.939849624060149836e+03 3.500000000000000333e-01 8.851246995880924714e-04 2.962963137875595371e-03
5.939849624060149836e+03 3.599999999999999867e-01 7.849866039473311604e-04 2.603425183751266730e-03
5.939849624060149836e+03 3.699999999999999956e-01 6.945024769361183648e-04 2.282344301303883705e-03
5.939849624060149836e+03 3.800000000000000044e-01 6.130099949320928472e-04 1.996464866517675199e-03
5.939849624060149836e+03 3.900000000000000133e-01 5.398472538510963765e-04 1.742660502002231927e-03
5.939849624060149836e+03 4.000000000000000222e-01 4.743623196926066254e-04 1.517957496250044646e-03
5.939849624060149836e+03 4.100000000000000311e-01 4.159209519391900882e-04 1.319551197423881467e-03
5.939849624060149836e+03 4.199999999999999845e-01 3.639126673002233059e-04 1.144816390611041882e-03
5.939849624060149836e+03 4.299999999999999933e-01 3.177553212567634021e-04 9.913126113956683035e-04
5.939849624060149836e+03 4.400000000000000022e-01 2.768983873347620603e-04 8.567852770871055290e-04
5.939849624060149836e+03 4.500000000000000111e-01 2.408251106585343774e-04 7.391634359973155459e-04
5.939849624060149836e+03 4.600000000000000200e-01 2.090537045763323962e-04 6.365548496173357995e-04
5.939849624060149836e+03 4.700000000000000289e-01 1.811377482671004051e-04 5.472390361916552870e-04
5.939849624060149836e+03 4.799999999999999822e-01 1.566659302972332963e-04 4.696588199048437476e-04
5.939849624060149836e+03 4.899999999999999911e-01 1.352612689764277106e-04 4.024108497670617480e-04
5.939849624060149836e+03 5.000000000000000000e-01 1.165799257678833020e-04 3.442354777467821034e-04
5.939849624060149836e+03 5.100000000000000089e-01 1.003097134907042672e-04 2.940063176434311201e-04
5.939849624060149836e+03 5.200000000000000178e-01 8.616838702617999029e-05 2.507197450811526418e-04
5.939849624060149836e+03 5.300000000000000266e-01 7.390179100321881312e-05 2.134845449622382093e-04
5.939849624060149836e+03 5.400000000000000355e-01 6.328192669260160807e-05 1.815118656153251366e-04
5.939849624060149836e+03 5.500000000000000444e-01 5.410498920600170038e-05 1.541055983950863600e-04
5.939849624060149836e+03 5.600000000000000533e-01 4.618941613098037641e-05 1.306532671961017217e-04
5.939849624060149836e+03 5.700000000000000622e-01 3.937397994466727938e-05 1.106174837137657803e-04
5.939849624060149836e+03 5.799999999999999600e-01 3.351594890624264418e-05 9.352800075734271862e-05
5.939849624060149836e+03 5.899999999999999689e-01 2.848933457417593846e-05 7.897437691955645875e-05
5.939849624060149836e+03 5.999999999999999778e-01 2.418323855248573364e-05 6.659925086714311646e-05
5.939849624060149836e+03 6.099999999999999867e-01 2.050030645370739496e-05 5.609221189588298547e-05
5.939849624060149836e+03 6.199999999999999956e-01 1.735529328165043593e-05 4.718424468531064918e-05
5.939849624060149836e+03 6.300000000000000044e-01 1.467374138985728872e-05 3.964271992811292412e-05
5.939849624060149836e+03 6.400000000000000133e-01 1.239076976927801140e-05 3.326689827821886720e-05
5.939849624060149836e+03 6.500000000000000222e-01 1.044997157265103938e-05 2.788391248748060570e-05
5.939849624060149836e+03 6.600000000000000311e-01 8.802415410900239735e-06 2.334519135729572250e-05
5.939849624060149836e+03 6.700000000000000400e-01 7.405744982886465719e-06 1.952328893615662954e-05
5.939849624060149836e+03 6.800000000000000488e-01 6.223370955863342763e-06 1.630908300564092392e-05
5.939849624060149836e+03 6.900000000000000577e-01 5.223748639330823541e-06 1.360930811216609222e-05
5.939849624060149836e+03 7.000000000000000666e-01 4.379734836450085697e-06 1.134439005028836843e-05
5.939849624060149836e+03 7.099999999999999645e-01 3.668017268696878816e-06 9.446550645993223117e-06
5.939849624060149836e+03 7.199999999999999734e-01 3.068610111565208230e-06 7.858153812352731786e-06
5.939849624060149836e+03 7.299999999999999822e-01 2.564409418581077762e-06 6.530266065096895496e-06
5.939849624060149836e+03 7.399999999999999911e-01 2.140802519861176106e-06 5.421406921671513638e-06
5.939849624060149836e+03 7.500000000000000000e-01 1.785325837084962592e-06 4.496466810439422639e-06
5.939849624060149836e+03 7.600000000000000089e-01 1.487365940491999987e-06 3.725772246895283211e-06
5.939849624060149836e+03 7.700000000000000178e-01 1.237899070570663939e-06 3.084280062618879694e-06
5.939849624060149836e+03 7.800000000000000266e-01 1.029264745886560322e-06 2.550884381018658858e-06
5.939849624060149836e+03 7.900000000000000355e-01 8.549694701517490977e-07 2.107821810025472490e-06
5.939849624060149836e+03 8.000000000000000444e-01 7.095169295850123515e-07 1.740161960001390989e-06
5.939849624060149836e+03 8.100000000000000533e-01 5.882614311736033243e-07 1.435371894018712820e-06
5.939849624060149836e+03 8.200000000000000622e-01 4.872816704750263234e-07 1.182944479588586703e-06
5.939849624060149836e+03 8.300000000000000711e-01 4.032722321917290119e-07 9.740818406639530247e-07
5.939849624060149836e+03 8.399999999999999689e-01 3.334505169931258850e-07 8.014262128807539317e-07
5.939849624060149836e+03 8.499999999999999778e-01 2.754770537926178362e-07 6.588314912866193656e-07
5.939849624060149836e+03 8.599999999999999867e-01 2.273873983358874057e-07 5.411696366868572941e-07
5.939849624060149836e+03 8.699999999999999956e-01 1.875340373707492514e-07 4.441668829837097120e-07
5.939849624060149836e+03 8.800000000000000044e-01 1.545369139992272496e-07 3.642653722993036042e-07
5.939849624060149836e+03 8.900000000000000133e-01 1.272413654098785499e-07 2.985064458760078393e-07
5.939849624060149836e+03 9.000000000000000222e-01 1.046824205219295645e-07 2.444323450228143647e-07
5.939849624060149836e+03 9.100000000000000311e-01 8.605454366692859163e-08 2.000035355611439249e-07
5.939849624060149836e+03 9.200000000000000400e-01 7.068603281911882964e-08 1.635292686433051659e-07
5.939849624060149836e+03 9.300000000000000488e-01 5.801738856285521382e-08 1.336093372451721186e-07
5.939849624060149836e+03 9.400000000000000577e-01 4.758306439429325845e-08 1.090852872716634203e-07
5.939849624060149836e+03 9.500000000000000666e-01 3.899609141619241115e-08 8.899960059645387467e-08
5.939849624060149836e+03 9.599999999999999645e-01 3.193514162963409607e-08 7.256158809774895129e-08
5.939849624060149836e+03 9.699999999999999734e-01 2.613364610742585411e-08 5.911889792069877247e-08
5.939849624060149836e+03 9.799999999999999822e-01 2.137049577773029746e-08 4.813337904593747862e-08
5.939849624060149836e+03 9.899999999999999911e-01 1.745994150933810982e-08 3.915564782105575702e-08
5.939849624060149836e+03 1.000000000000000000e+00 1.421150882222872937e-08 3.173039035506480184e-08
6.015037593984961859e+03 0.000000000000000000e+00 7.300000000000000065e-03 3.441949999999999871e-02
6.015037593984961859e+03 1.000000000000000021e-02 7.292310250865266692e-03 3.431028129475360150e-02
6.015037593984961859e+03 2.000000000000000042e-02 7.274633847625659733e-03 3.412226643228746109e-02
6.015037593984961859e+03 2.999999999999999889e-02 7.243382932253948983e-03 3.383094691470807380e-02
6.015037593984961859e+03 4.000000000000000083e-02 7.195277969367031012e-03 3.342399664925234382e-02
6.015037593984961859e+03 5.000000000000000278e-02 7.127553462152803887e-03 3.289380670912669252e-02
6.015037593984961859e+03 5.999999999999999778e-02 7.038102791889089098e-03 3.223751119661607406e-02
6.015037593984961859e+03 7.000000000000000666e-02 6.925563187702997274e-03 3.145673237071865830e-02
6.015037593984961859e+03 8.000000000000000167e-02 6.789345752746514875e-03 3.055711723945289324e-02
6.015037593984961859e+03 8.999999999999999667e-02 6.629618304555836596e-03 2.954773432755575593e-02
6.015037593984961859e+03 1.000000000000000056e-01 6.447250314148265417e-03 2.844039208493651105e-02
6.015037593984961859e+03 1.100000000000000006e-01 6.243729707345250027e-03 2.724893100468968668e-02
6.015037593984961859e+03 1.199999999999999956e-01 6.021060981556124528e-03 2.598853123170148660e-02
