t_s z_m c_kg_per_m3 X_kg_per_kg
1.263157894736841990e+04 8.999999999999999667e-02 6.833037286912411502e-03 4.352143287005943301e-02
1.263157894736841990e+04 1.000000000000000056e-01 6.710512342320709180e-03 4.175844000772036685e-02
1.263157894736841990e+04 1.100000000000000006e-01 6.577683933934427157e-03 3.993237185661169253e-02
1.263157894736841990e+04 1.199999999999999956e-01 6.436608468564380785e-03 3.807607634982947131e-02
1.263157894736841990e+04 1.300000000000000044e-01 6.289284460879385891e-03 3.621779148675995097e-02
1.263157894736841990e+04 1.400000000000000133e-01 6.137574920631063378e-03 3.438085513729909753e-02
1.263157894736841990e+04 1.499999999999999944e-01 5.983160792497551478e-03 3.258384128449726136e-02
1.263157894736841990e+04 1.600000000000000033e-01 5.827518377981579477e-03 3.084095478651079081e-02
1.263157894736841990e+04 1.700000000000000122e-01 5.671914136732940197e-03 2.916255930915930689e-02
1.263157894736841990e+04 1.799999999999999933e-01 5.517411287951085562e-03 2.755575150079373967e-02
1.263157894736841990e+04 1.900000000000000022e-01 5.364883806871116774e-03 2.602492544476891004e-02
1.263157894736841990e+04 2.000000000000000111e-01 5.215034519688611925e-03 2.457229454548321562e-02
1.263157894736841990e+04 2.099999999999999922e-01 5.068414945742534018e-03 2.319835424575156582e-02
1.263157894736841990e+04 2.200000000000000011e-01 4.925445291446487253e-03 2.190227974674128358e-02
1.263157894736841990e+04 2.300000000000000100e-01 4.786433575981486992e-03 2.068225960638022873e-02
1.263157894736841990e+04 2.399999999999999911e-01 4.651593289824788174e-03 1.953576992181075070e-02
1.263157894736841990e+04 2.500000000000000000e-01 4.521059283904504955e-03 1.845979569206307111e-02
1.263157894736841990e+04 2.600000000000000089e-01 4.394901788187857532e-03 1.745100660144579402e-02
1.263157894736841990e+04 2.700000000000000178e-01 4.273138588465352078e-03 1.650589435286455367e-02
1.263157894736841990e+04 2.800000000000000266e-01 4.155745468884667823e-03 1.562087814757454757e-02
1.263157894736841990e+04 2.899999999999999800e-01 4.042665070840163570e-03 1.479238417285539710e-02
1.263157894736841990e+04 2.999999999999999889e-01 3.933814337694780013e-03 1.401690415924721281e-02
1.263157894736841990e+04 3.099999999999999978e-01 3.829090717937858306e-03 1.329103728592008135e-02
1.263157894736841990e+04 3.200000000000000067e-01 3.728377292760532563e-03 1.261151899094333298e-02
1.263157894736841990e+04 3.300000000000000155e-01 3.631546981833560454e-03 1.197523960334235041e-02
1.263157894736841990e+04 3.400000000000000244e-01 3.538465966110568902e-03 1.137925516186667763e-02
1.263157894736841990e+04 3.500000000000000333e-01 3.448996450603303114e-03 1.082079231880892466e-02
1.263157894736841990e+04 3.599999999999999867e-01 3.362998874435424966e-03 1.029724883888189814e-02
1.263157894736841990e+04 3.699999999999999956e-01 3.280333660769579537e-03 9.806190884001341965e-03
1.263157894736841990e+04 3.800000000000000044e-01 3.200862585773278906e-03 9.345348015158837576e-03
1.263157894736841990e+04 3.900000000000000133e-01 3.124449833800253731e-03 8.912606633160402581e-03
1.263157894736841990e+04 4.000000000000000222e-01 3.050962795433930473e-03 8.506002412430156354e-03
1.263157894736841990e+04 4.100000000000000311e-01 2.980272655900520484e-03 8.123712148873574873e-03
1.263157894736841990e+04 4.199999999999999845e-01 2.912254813510661150e-03 7.764045337636325816e-03
1.263157894736841990e+04 4.299999999999999933e-01 2.846789161098234322e-03 7.425435714072669245e-03
1.263157894736841990e+04 4.400000000000000022e-01 2.783760257757207646e-03 7.106432926925610252e-03
1.263157894736841990e+04 4.500000000000000111e-01 2.723057413405230703e-03 6.805694462907615171e-03
1.263157894736841990e+04 4.600000000000000200e-01 2.664574704698880261e-03 6.521977903611502446e-03
1.263157894736841990e+04 4.700000000000000289e-01 2.608210937481586847e-03 6.254133566512486489e-03
1.263157894736841990e+04 4.799999999999999822e-01 2.553869568160531053e-03 6.001097559817814009e-03
1.263157894736841990e+04 4.899999999999999911e-01 2.501458594097503638e-03 5.761885264527963346e-03
1.263157894736841990e+04 5.000000000000000000e-01 2.450890421184709778e-03 5.535585245023609026e-03
1.263157894736841990e+04 5.100000000000000089e-01 2.402081715196234188e-03 5.321353580837681792e-03
1.263157894736841990e+04 5.200000000000000178e-01 2.354953242203551393e-03 5.118408606196759962e-03
1.263157894736841990e+04 5.300000000000000266e-01 2.309429702273385274e-03 4.926026039843304886e-03
1.263157894736841990e+04 5.400000000000000355e-01 2.265439559788549016e-03 4.743534485066325419e-03
1.263157894736841990e+04 5.500000000000000444e-01 2.222914873014493042e-03 4.570311278427305161e-03
1.263157894736841990e+04 5.600000000000000533e-01 2.181791124948644078e-03 4.405778665056167206e-03
1.263157894736841990e+04 5.700000000000000622e-01 2.142007057013387960e-03 4.249400278395667162e-03
1.263157894736841990e+04 5.799999999999999600e-01 2.103504506766842863e-03 4.100677902713330790e-03
1.263157894736841990e+04 5.899999999999999689e-01 2.066228250493966530e-03 3.959148497442293094e-03
1.263157894736841990e+04 5.999999999999999778e-01 2.030125851288963178e-03 3.824381463360548676e-03
1.263157894736841990e+04 6.099999999999999867e-01 1.995147513039039269e-03 3.695976131685454330e-03
1.263157894736841990e+04 6.199999999999999956e-01 1.961245940559707725e-03 3.573559458302505345e-03
1.263157894736841990e+04 6.300000000000000044e-01 1.928376206005044712e-03 3.456783906509138752e-03
1.263157894736841990e+04 6.400000000000000133e-01 1.896495621577556565e-03 3.345325502814200554e-03
1.263157894736841990e+04 6.500000000000000222e-01 1.865563618485152619e-03 3.238882051465281908e-03
1.263157894736841990e+04 6.600000000000000311e-01 1.835541632034415251e-03 3.137171494464159518e-03
1.263157894736841990e+04 6.700000000000000400e-01 1.806392992705007586e-03 3.039930404869980573e-03
1.263157894736841990e+04 6.800000000000000488e-01 1.778082823018274682e-03 2.946912602168152463e-03
1.263157894736841990e+04 6.900000000000000577e-01 1.750577939989875990e-03 2.857887879400135105e-03
1.263157894736841990e+04 7.000000000000000666e-01 1.723846762941878960e-03 2.772640832608135909e-03
1.263157894736841990e+04 7.099999999999999645e-01 1.697859226440115703e-03 2.690969783940325068e-03
1.263157894736841990e+04 7.199999999999999734e-01 1.672586698118838124e-03 2.612685790500985424e-03
1.263157894736841990e+04 7.299999999999999822e-01 1.648001901153723324e-03 2.537611731704392335e-03
1.263157894736841990e+04 7.399999999999999911e-01 1.624078841147128882e-03 2.465581468517271529e-03
1.263157894736841990e+04 7.500000000000000000e-01 1.600792737193635750e-03 2.396439068545877949e-03
1.263157894736841990e+04 7.600000000000000089e-01 1.578119956900296420e-03 2.330038091447909996e-03
1.263157894736841990e+04 7.700000000000000178e-01 1.556037955143530806e-03 2.266240929630262187e-03
1.263157894736841990e+04 7.800000000000000266e-01 1.534525216352412239e-03 2.204918199630929131e-03
1.263157894736841990e+04 7.900000000000000355e-01 1.513561200117350932e-03 2.145948179984768361e-03
1.263157894736841990e+04 8.000000000000000444e-01 1.493126289931923307e-03 2.089216291737808900e-03
1.263157894736841990e+04 8.100000000000000533e-01 1.473201744885009080e-03 2.034614618107498038e-03
1.263157894736841990e+04 8.200000000000000622e-01 1.453769654129422008e-03 1.982041460091212882e-03
1.263157894736841990e+04 8.300000000000000711e-01 1.434812893962579680e-03 1.931400925100168128e-03
1.263157894736841990e+04 8.399999999999999689e-01 1.416315087363447878e-03 1.882602545949781407e-03
1.263157894736841990e+04 8.499999999999999778e-01 1.398260565838804976e-03 1.835560927765699955e-03
1.263157894736841990e+04 8.599999999999999867e-01 1.380634333440175802e-03 1.790195420574752609e-03
1.263157894736841990e+04 8.699999999999999956e-01 1.363422032820795328e-03 1.746429815539608582e-03
1.263157894736841990e+04 8.800000000000000044e-01 1.346609913209780495e-03 1.704192062970760974e-03
1.263157894736841990e+04 8.900000000000000133e-01 1.330184800187777681e-03 1.663414010405402446e-03
1.263157894736841990e+04 9.000000000000000222e-01 1.314134067155662980e-03 1.624031159189242039e-03
1.263157894736841990e+04 9.100000000000000311e-01 1.298445608394116621e-03 1.585982438126399196e-03
1.263157894736841990e+04 9.200000000000000400e-01 1.283107813618373973e-03 1.549209992883183399e-03
1.263157894736841990e+04 9.300000000000000488e-01 1.268109543937722674e-03 1.513658989939280046e-03
1.263157894736841990e+04 9.400000000000000577e-01 1.253440109129160766e-03 1.479277433965991376e-03
1.263157894736841990e+04 9.500000000000000666e-01 1.239089246073416060e-03 1.446015997449534140e-03
1.263157894736841990e+04 9.599999999999999645e-01 1.225047097441958957e-03 1.413827859731835515e-03
1.263157894736841990e+04 9.699999999999999734e-01 1.211304180937038859e-03 1.382668533038287212e-03
1.263157894736841990e+04 9.799999999999999822e-01 1.197851238315814776e-03 1.352495429300107181e-03
1.263157894736841990e+04 9.899999999999999911e-01 1.184677691621674944e-03 1.323264375821745029e-03
1.263157894736841990e+04 1.000000000000000000e+00 1.171754082649930197e-03 1.294891336672042079e-03
1.270676691729323284e+04 0.000000000000000000e+00 7.300000000000000065e-03 0.000000000000000000e+00
1.270676691729323284e+04 1.000000000000000021e-02 7.296514369428942770e-03 5.147275383646577468e-02
1.270676691729323284e+04 2.000000000000000042e-02 7.286622124130482346e-03 5.123452344495929567e-02
1.270676691729323284e+04 2.999999999999999889e-02 7.266928506086415586e-03 5.080343588802004734e-02
1.270676691729323284e+04 4.000000000000000083e-02 7.234485882042307817e-03 5.014721307247307913e-02
1.270676691729323284e+04 5.000000000000000278e-02 7.187183718604757930e-03 4.925399618429231879e-02
1.270676691729323284e+04 5.999999999999999778e-02 7.123912695053790170e-03 4.813082667054335850e-02
1.270676691729323284e+04 7.000000000000000666e-02 7.044540951195787243e-03 4.679958342360841794e-02
1.270676691729323284e+04 8.000000000000000167e-02 6.949768005704833572e-03 4.529199004072583662e-02
1.270676691729323284e+04 8.999999999999999667e-02 6.840920698209025652e-03 4.364484459404449623e-02
1.270676691729323284e+04 1.000000000000000056e-01 6.719740116922939301e-03 4.189610355279944909e-02
1.270676691729323284e+04 1.100000000000000006e-01 6.588189933945691121e-03 4.008203690908780648e-02
1.270676691729323284e+04 1.199999999999999956e-01 6.448300812878710216e-03 3.823540909688575434e-02
1.270676691729323284e+04 1.300000000000000044e-01 6.302054540370051298e-03 3.638451021773713573e-02
1.270676691729323284e+04 1.400000000000000133e-01 6.151305021489937574e-03 3.455282289210715591e-02
1.270676691729323284e+04 1.499999999999999944e-01 5.997730172574397209e-03 3.275912244658826106e-02
1.270676691729323284e+04 1.600000000000000033e-01 5.842807856339996518e-03 3.101784359487511078e-02
1.270676691729323284e+04 1.700000000000000122e-01 5.687809370607095627e-03 2.933958785447974768e-02
1.270676691729323284e+04 1.799999999999999933e-01 5.533804956963062419e-03 2.773168366351852834e-02
1.270676691729323284e+04 1.900000000000000022e-01 5.381676928258118976e-03 2.619874191307344086e-02
1.270676691729323284e+04 2.000000000000000111e-01 5.232137099384397833e-03 2.474317278416389779e-02
1.270676691729323284e+04 2.099999999999999922e-01 5.085746140978079401e-03 2.336564619520003702e-02
1.270676691729323284e+04 2.200000000000000011e-01 4.942933228711112598e-03 2.206548915194921773e-02
1.270676691729323284e+04 2.300000000000000100e-01 4.804014937956345085e-03 2.084102020226379429e-02
1.270676691729323284e+04 2.399999999999999911e-01 4.669212758308170438e-03 1.968982520557236229e-02
1.270676691729323284e+04 2.500000000000000000e-01 4.538668903500002287e-03 1.860898066214562718e-02
1.270676691729323284e+04 2.600000000000000089e-01 4.412460297577735016e-03 1.759523160324082472e-02
1.270676691729323284e+04 2.700000000000000178e-01 4.290610752022040383e-03 1.664513101535625150e-02
1.270676691729323284e+04 2.800000000000000266e-01 4.173101430609916021e-03 1.575514729944786987e-02
1.270676691729323284e+04 2.899999999999999800e-01 4.059879744569106635e-03 1.492174557328923394e-02
1.270676691729323284e+04 2.999999999999999889e-01 3.950866841609016779e-03 1.414144785410918759e-02
1.270676691729323284e+04 3.099999999999999978e-01 3.845963857219443852e-03 1.341087639445890517e-02
1.270676691729323284e+04 3.200000000000000067e-01 3.745057091288884425e-03 1.272678373424991106e-02
1.270676691729323284e+04 3.300000000000000155e-01 3.648022261859183973e-03 1.208607239888081358e-02
1.270676691729323284e+04 3.400000000000000244e-01 3.554727973579663650e-03 1.148580662490457024e-02
1.270676691729323284e+04 3.500000000000000333e-01 3.465038523060451001e-03 1.092321802939256493e-02
1.270676691729323284e+04 3.599999999999999867e-01 3.378816148048264384e-03 1.039570675070705143e-02
1.270676691729323284e+04 3.699999999999999956e-01 3.295922812888448135e-03 9.900839268288077338e-03
1.270676691729323284e+04 3.800000000000000044e-01 3.216221609477139774e-03 9.436343847996776779e-03
1.270676691729323284e+04 3.900000000000000133e-01 3.139577841027702074e-03 9.000104348545541477e-03
1.270676691729323284e+04 4.000000000000000222e-01 3.065859845511640508e-03 8.590152955328868301e-03
1.270676691729323284e+04 4.100000000000000311e-01 2.994939606530068639e-03 8.204662273179719884e-03
1.270676691729323284e+04 4.199999999999999845e-01 2.926693191537519962e-03 7.841937102950153823e-03
1.270676691729323284e+04 4.299999999999999933e-01 2.861001050649601869e-03 7.500406142965283969e-03
1.270676691729323284e+04 4.400000000000000022e-01 2.797748203588736656e-03 7.178613790912763588e-03
1.270676691729323284e+04 4.500000000000000111e-01 2.736824337535435046e-03 6.875212170887553577e-03
1.270676691729323284e+04 4.600000000000000200e-01 2.678123834630611287e-03 6.588953471165782429e-03
1.270676691729323284e+04 4.700000000000000289e-01 2.621545744511294927e-03 6.318682648351480087e-03
1.270676691729323284e+04 4.799999999999999822e-01 2.566993714457817613e-03 6.063330530887994611e-03
1.270676691729323284e+04 4.899999999999999911e-01 2.514375887400298760e-03 5.821907337986893978e-03
1.270676691729323284e+04 5.000000000000000000e-01 2.463604776100361375e-03 5.593496617515426698e-03
1.270676691729323284e+04 5.100000000000000089e-01 2.414597120227113952e-03 5.377249597343234516e-03
1.270676691729323284e+04 5.200000000000000178e-01 2.367273731728973020e-03 5.172379938249875748e-03
1.270676691729323284e+04 5.300000000000000266e-01 2.321559332819068695e-03 4.978158872153615709e-03
1.270676691729323284e+04 5.400000000000000355e-01 2.277382390002067204e-03 4.793910706613228184e-03
1.270676691729323284e+04 5.500000000000000444e-01 2.234674946841338702e-03 4.619008674928619905e-03
1.270676691729323284e+04 5.600000000000000533e-01 2.193372457570111865e-03 4.452871110399790611e-03
1.270676691729323284e+04 5.700000000000000622e-01 2.153413623165470470e-03 4.294957923180134189e-03
1.270676691729323284e+04 5.799999999999999600e-01 2.114740231109807876e-03 4.144767358495897620e-03
1.270676691729323284e+04 5.899999999999999689e-01 2.077296999746240398e-03 4.001833015659156043e-03
1.270676691729323284e+04 5.999999999999999778e-01 2.041031427877070155e-03 3.865721108178931005e-03
1.270676691729323284e+04 6.099999999999999867e-01 2.005893650048521867e-03 3.736027946283556993e-03
1.270676691729323284e+04 6.199999999999999956e-01 1.971836297800732239e-03 3.612377624261996212e-03
1.270676691729323284e+04 6.300000000000000044e-01 1.938814367031362410e-03 3.494419896154103960e-03
1.270676691729323284e+04 6.400000000000000133e-01 1.906785091519182674e-03 3.381828224447731152e-03
1.270676691729323284e+04 6.500000000000000222e-01 1.875707822573906671e-03 3.274297987546066855e-03
1.270676691729323284e+04 6.600000000000000311e-01 1.845543914717791148e-03 3.171544832835220158e-03
1.270676691729323284e+04 6.700000000000000400e-01 1.816256617257975452e-03 3.073303163204492341e-03
1.270676691729323284e+04 6.800000000000000488e-01 1.787810971574900097e-03 2.979324745836084941e-03
1.270676691729323284e+04 6.900000000000000577e-01 1.760173713927257015e-03 2.889377432986924791e-03
1.270676691729323284e+04 7.000000000000000666e-01 1.733313183558161724e-03 2.803243985335423464e-03
1.270676691729323284e+04 7.099999999999999645e-01 1.707199235876330360e-03 2.720720989250085750e-03
1.270676691729323284e+04 7.199999999999999734e-01 1.681803160481253881e-03 2.641617860070478128e-03
1.270676691729323284e+04 7.299999999999999822e-01 1.657097603799424475e-03 2.565755924160607708e-03
1.270676691729323284e+04 7.399999999999999911e-01 1.633056496100763252e-03 2.492967573117664884e-03
1.270676691729323284e+04 7.500000000000000000e-01 1.609654982667791398e-03 2.423095484087579594e-03
1.270676691729323284e+04 7.600000000000000089e-01 1.586869358895898110e-03 2.355991900660939480e-03
1.270676691729323284e+04 7.700000000000000178e-01 1.564677009110071416e-03 2.291517969302352652e-03
1.270676691729323284e+04 7.800000000000000266e-01 1.543056348890747354e-03 2.229543126702433764e-03
1.270676691729323284e+04 7.900000000000000355e-01 1.521986770710383229e-03 2.169944533842436442e-03
1.270676691729323284e+04 8.000000000000000444e-01 1.501448592690694762e-03 2.112606552926094179e-03
1.270676691729323284e+04 8.100000000000000533e-01 1.481423010299660155e-03 2.057420263665653455e-03
1.270676691729323284e+04 8.200000000000000622e-01 1.461892050816112612e-03 2.004283015714179023e-03
1.270676691729323284e+04 8.300000000000000711e-01 1.442838530398932563e-03 1.953098014310856220e-03
1.270676691729323284e+04 8.399999999999999689e-01 1.424246013606298919e-03 1.903773936460379608e-03
1.270676691729323284e+04 8.499999999999999778e-01 1.406098775219130582e-03 1.856224575195765435e-03
1.270676691729323284e+04 8.599999999999999867e-01 1.388381764230987685e-03 1.810368509684411346e-03
1.270676691729323284e+04 8.699999999999999956e-01 1.371080569874596295e-03 1.766128799127005943e-03
1.270676691729323284e+04 8.800000000000000044e-01 1.354181389562863613e-03 1.723432698574269180e-03
1.270676691729323284e+04 8.900000000000000133e-01 1.337670998629232697e-03 1.682211394942595634e-03
1.270676691729323284e+04 9.000000000000000222e-01 1.321536721759479982e-03 1.642399761656896306e-03
1.270676691729323284e+04 9.100000000000000311e-01 1.305766406013192339e-03 1.603936130478119445e-03
1.270676691729323284e+04 9.200000000000000400e-01 1.290348395339603257e-03 1.566762079194176580e-03
1.270676691729323284e+04 9.300000000000000488e-01 1.275271506497681817e-03 1.530822233961073430e-03
1.270676691729323284e+04 9.400000000000000577e-01 1.260525006290102524e-03 1.496064085167359350e-03
1.270676691729323284e+04 9.500000000000000666e-01 1.246098589959193214e-03 1.462437815632153422e-03
1.270676691729323284e+04 9.599999999999999645e-01 1.231982359829542637e-03 1.429896138283438898e-03
1.270676691729323284e+04 9.699999999999999734e-01 1.218166794452186456e-03 1.398394120651435743e-03
1.270676691729323284e+04 9.799999999999999822e-01 1.204642596939479960e-03 1.367888747373989348e-03
1.270676691729323284e+04 9.899999999999999911e-01 1.191399143699729086e-03 1.338335399148290984e-03
1.270676691729323284e+04 1.000000000000000000e+00 1.178406838382191910e-03 1.309649168569625025e-03
1.278195488721804395e+04 0.000000000000000000e+00 7.300000000000000065e-03 0.000000000000000000e+00
1.278195488721804395e+04 1.000000000000000021e-02 7.296628585431943689e-03 5.147594697285535342e-02
1.278195488721804395e+04 2.000000000000000042e-02 7.287025296595690642e-03 5.124454351126385421e-02
1.278195488721804395e+04 2.999999999999999889e-02 7.267843026391171760e-03 5.082417259047065927e-02
1.278195488721804395e+04 4.000000000000000083e-02 7.236148617049856929e-03 5.018210641083379470e-02
1.278195488721804395e+04 5.000000000000000278e-02 7.189814628079436651e-03 4.930556834065521338e-02
1.278195488721804395e+04 5.999999999999999778e-02 7.127691696578977026e-03 4.820047064856379515e-02
1.278195488721804395e+04 7.000000000000000666e-02 7.049595107131460467e-03 4.688757086928064394e-02
1.278195488721804395e+04 8.000000000000000167e-02 6.956168053354899912e-03 4.539762566594467141e-02
1.278195488721804395e+04 8.999999999999999667e-02 6.848684479060410980e-03 4.376669336976587998e-02
1.278195488721804395e+04 1.000000000000000056e-01 6.728840197223470015e-03 4.203223314932660881e-02
1.278195488721804395e+04 1.100000000000000006e-01 6.598563112032220304e-03 4.023023878708279627e-02
1.278195488721804395e+04 1.199999999999999956e-01 6.459857852267872000e-03 3.839337994001671556e-02
1.278195488721804395e+04 1.300000000000000044e-01 6.314689097571243685e-03 3.654998843845107259e-02
1.278195488721804395e+04 1.400000000000000133e-01 6.164901241170094720e-03 3.472368281345596108e-02
1.278195488721804395e+04 1.499999999999999944e-01 6.012168775158372412e-03 3.293343264122324671e-02
1.278195488721804395e+04 1.600000000000000033e-01 5.857970762267974106e-03 3.119389709657744564e-02
1.278195488721804395e+04 1.700000000000000122e-01 5.703583023658613180e-03 2.951591166735745286e-02
1.278195488721804395e+04 1.799999999999999933e-01 5.550082558497266248e-03 2.790703396771923236e-02
1.278195488721804395e+04 1.900000000000000022e-01 5.398359801092846716e-03 2.637209009627844436e-02
1.278195488721804395e+04 2.000000000000000111e-01 5.249135383316021544e-03 2.491368618903900059e-02
1.278195488721804395e+04 2.099999999999999922e-01 5.102978994264067980e-03 2.353266639403747695e-02
1.278195488721804395e+04 2.200000000000000011e-01 4.960328678980778679e-03 2.222850968432837221e-02
1.278195488721804395e+04 2.300000000000000100e-01 4.821509496366455615e-03 2.099966503652950928e-02
1.278195488721804395e+04 2.399999999999999911e-01 4.686750884481906063e-03 1.984382868544623188e-02
1.278195488721804395e+04 2.500000000000000000e-01 4.556202386678814484e-03 1.875816934376956652e-02
1.278195488721804395e+04 2.600000000000000089e-01 4.429947601498269646e-03 1.773950814367466350e-02
1.278195488721804395e+04 2.700000000000000178e-01 4.308016356929253964e-03 1.678446011312497571e-02
1.278195488721804395e+04 2.800000000000000266e-01 4.190395194990232698e-03 1.588954358826625765e-02
1.278195488721804395e+04 2.899999999999999800e-01 4.077036301057777694e-03 1.505126331364235216e-02
1.278195488721804395e+04 2.999999999999999889e-01 3.967865035553600102e-03 1.426617224035079540e-02
1.278195488721804395e+04 3.099999999999999978e-01 3.862786232094573592e-03 1.353091628750765878e-02
1.278195488721804395e+04 3.200000000000000067e-01 3.761689422160967994e-03 1.284226563463719203e-02
1.278195488721804395e+04 3.300000000000000155e-01 3.664453136073865525e-03 1.219713548680541153e-02
1.278195488721804395e+04 3.400000000000000244e-01 3.570948416536363131e-03 1.159259870964348196e-02
1.278195488721804395e+04 3.500000000000000333e-01 3.481041666151088541e-03 1.102589226762848429e-02
1.278195488721804395e+04 3.599999999999999867e-01 3.394596935421013376e-03 1.049441901060616140e-02
1.278195488721804395e+04 3.699999999999999956e-01 3.311477743539868734e-03 9.995746032620421787e-03
1.278195488721804395e+04 3.800000000000000044e-01 3.231548511193104226e-03 9.527600564746101230e-03
1.278195488721804395e+04 3.900000000000000133e-01 3.154675672824203050e-03 9.087864151078643704e-03
1.278195488721804395e+04 4.000000000000000222e-01 3.080728525426886487e-03 8.674565686228560488e-03
1.278195488721804395e+04 4.100000000000000311e-01 3.009579861857574097e-03 8.285873756331496587e-03
1.278195488721804395e+04 4.199999999999999845e-01 2.941106428844737254e-03 7.920088617516437765e-03
1.278195488721804395e+04 4.299999999999999933e-01 2.875189243183412860e-03 7.575634060614149477e-03
1.278195488721804395e+04 4.400000000000000022e-01 2.811713793917835526e-03 7.251049344237188096e-03
1.278195488721804395e+04 4.500000000000000111e-01 2.750570153514824475e-03 6.944981326498097900e-03
1.278195488721804395e+04 4.600000000000000200e-01 2.691653016991404825e-03 6.656176885603617976e-03
1.278195488721804395e+04 4.700000000000000289e-01 2.634861684578413115e-03 6.383475688873156001e-03
1.278195488721804395e+04 4.799999999999999822e-01 2.580100000678521143e-03 6.125803346430600330e-03
1.278195488721804395e+04 4.899999999999999911e-01 2.527276259528349941e-03 5.882164968332690563e-03
1.278195488721804395e+04 5.000000000000000000e-01 2.476303086024831367e-03 5.651639130922155030e-03
1.278195488721804395e+04 5.100000000000000089e-01 2.427097298562744861e-03 5.433372248766667537e-03
1.278195488721804395e+04 5.200000000000000178e-01 2.379579759397870264e-03 5.226573341819788603e-03
1.278195488721804395e+04 5.300000000000000266e-01 2.333675216952819324e-03 5.030509182829056430e-03
1.278195488721804395e+04 5.400000000000000355e-01 2.289312143580482083e-03 4.844499806981165425e-03
1.278195488721804395e+04 5.500000000000000444e-01 2.246422571560254509e-03 4.667914363961613890e-03
1.278195488721804395e+04 5.600000000000000533e-01 2.204941929497274047e-03 4.500167291684217807e-03
1.278195488721804395e+04 5.700000000000000622e-01 2.164808880801625916e-03 4.340714790693913847e-03
1.278195488721804395e+04 5.799999999999999600e-01 2.125965165522689364e-03 4.189051578476027556e-03
1.278195488721804395e+04 5.899999999999999689e-01 2.088355446489220234e-03 4.044707903472934303e-03
1.278195488721804395e+04 5.999999999999999778e-01 2.051927160442499395e-03 3.907246799414502980e-03
1.278195488721804395e+04 6.099999999999999867e-01 2.016630374639058650e-03 3.776261561517450099e-03
1.278195488721804395e+04 6.199999999999999956e-01 1.982417649230885405e-03 3.651373427155040798e-03
1.278195488721804395e+04 6.300000000000000044e-01 1.949243905596550900e-03 3.532229444680780057e-03
1.278195488721804395e+04 6.400000000000000133e-01 1.917066300691412997e-03 3.418500515185036222e-03
1.278195488721804395e+04 6.500000000000000222e-01 1.885844107402059053e-03 3.309879593042528659e-03
1.278195488721804395e+04 6.600000000000000311e-01 1.855538600826938224e-03 3.206080032153296559e-03
1.278195488721804395e+04 6.700000000000000400e-01 1.826112950356369733e-03 3.106834065784950128e-03
1.278195488721804395e+04 6.800000000000000488e-01 1.797532117389648472e-03 3.011891408873869271e-03
1.278195488721804395e+04 6.900000000000000577e-01 1.769762758500385141e-03 2.921017972537415762e-03
1.278195488721804395e+04 7.000000000000000666e-01 1.742773133844105482e-03 2.833994681390418751e-03
1.278195488721804395e+04 7.099999999999999645e-01 1.716533020589942199e-03 2.750616385035563327e-03
1.278195488721804395e+04 7.199999999999999734e-01 1.691013631152427522e-03 2.670690855825524034e-03
1.278195488721804395e+04 7.299999999999999822e-01 1.666187535996495848e-03 2.594037865659205334e-03
1.278195488721804395e+04 7.399999999999999911e-01 1.642028590790147943e-03 2.520488335194073434e-03
1.278195488721804395e+04 7.500000000000000000e-01 1.618511867681872527e-03 2.449883549422252407e-03
1.278195488721804395e+04 7.600000000000000089e-01 1.595613590485147172e-03 2.382074434077943378e-03
1.278195488721804395e+04 7.700000000000000178e-01 1.573311073558851048e-03 2.316920887821947127e-03
1.278195488721804395e+04 7.800000000000000266e-01 1.551582664179192682e-03 2.254291165583855502e-03
1.278195488721804395e+04 7.900000000000000355e-01 1.530407688207382697e-03 2.194061308842708106e-03
1.278195488721804395e+04 8.000000000000000444e-01 1.509766398865215005e-03 2.136114618990939389e-03
1.278195488721804395e+04 8.100000000000000533e-01 1.489639928439623860e-03 2.080341170258551056e-03
1.278195488721804395e+04 8.200000000000000622e-01 1.470010242745695833e-03 2.026637358979624642e-03
1.278195488721804395e+04 8.300000000000000711e-01 1.450860098186636769e-03 1.974905486257759208e-03
1.278195488721804395e+04 8.399999999999999689e-01 1.432173001257393838e-03 1.925053371341789703e-03
1.278195488721804395e+04 8.499999999999999778e-01 1.413933170347165874e-03 1.876993993251427698e-03
1.278195488721804395e+04 8.599999999999999867e-01 1.396125499704008654e-03 1.830645158403400091e-03
1.278195488721804395e+04 8.699999999999999956e-01 1.378735525432515712e-03 1.785929192178648114e-03
1.278195488721804395e+04 8.800000000000000044e-01 1.361749393403141649e-03 1.742772652547065499e-03
1.278195488721804395e+04 8.900000000000000133e-01 1.345153828958610496e-03 1.701106064022454194e-03
1.278195488721804395e+04 9.000000000000000222e-01 1.328936108310051429e-03 1.660863670368345956e-03
1.278195488721804395e+04 9.100000000000000311e-01 1.313084031521516469e-03 1.621983204604605195e-03
1.278195488721804395e+04 9.200000000000000400e-01 1.297585896987957189e-03 1.584405674986509062e-03
1.278195488721804395e+04 9.300000000000000488e-01 1.282430477316868741e-03 1.548075165736472391e-03
1.278195488721804395e+04 9.400000000000000577e-01 1.267606996523467158e-03 1.512938651395030493e-03
1.278195488721804395e+04 9.500000000000000666e-01 1.253105108387390877e-03 1.478945823593645062e-03
1.278195488721804395e+04 9.599999999999999645e-01 1.238914875051667225e-03 1.446048927370229996e-03
1.278195488721804395e+04 9.699999999999999734e-01 1.225026736071852277e-03 1.414202584126611050e-03
